index,id,question,answerable,No Steering_probability,No Steering_perturbation_l2,Mean-S_probability,Mean-S_perturbation_l2,L2S_probability,L2S_perturbation_l2,P2S_probability,P2S_perturbation_l2
384,2669,What's in this bottle?,0,0.05582313984632492,0.0,0.06560482829809189,6.470016956329346,0.06008664518594742,3.466857671737671,0.053799644112586975,19.73348617553711
385,2779,what page is this and how much of the page is visible thank you,0,0.2628418505191803,0.0,0.30074557662010193,6.470016956329346,0.2845759987831116,3.4748339653015137,0.1859472095966339,15.288402557373047
386,74,Can you tell me what this screen says?,0,0.18952108919620514,0.0,0.23651622235774994,6.470016956329346,0.22000709176063538,3.8202121257781982,0.2120688110589981,15.287742614746094
387,3674,"Object. Dude, you're so creepy. You sound evil when you make that dog sound.",0,0.32766830921173096,0.0,0.3415825068950653,6.470016956329346,0.34510529041290283,3.4795522689819336,0.4073334336280823,13.568391799926758
388,1885,For how long do I cook this in the microwave?,1,0.13117322325706482,0.0,0.15002882480621338,6.470016956329346,0.14033624529838562,3.4675071239471436,0.1561049073934555,15.406070709228516
389,1087,What is the library card number?,0,0.12421300262212753,0.0,0.15817435085773468,6.470016956329346,0.12421300262212753,3.4564390182495117,0.13939638435840607,17.871166229248047
390,1992,What is this?,1,0.3593641519546509,0.0,0.46101680397987366,6.470016956329346,0.5195213556289673,7.181375503540039,0.5660185217857361,16.079282760620117
391,196,What does the screen on my TV say?,1,0.29421496391296387,0.0,0.36658975481987,6.470016956329346,0.35220178961753845,3.991788387298584,0.42250463366508484,13.861841201782227
392,3732,What is in this container? ,1,0.2422056347131729,0.0,0.34510529041290283,6.470016956329346,0.32766830921173096,4.538251876831055,0.4339814782142639,15.142280578613281
393,970,Is there a name of this card?,0,0.2568320035934448,0.0,0.29746994376182556,6.470016956329346,0.2751297354698181,3.4596312046051025,0.13386750221252441,15.565399169921875
394,160,Help me with this capture.,1,0.2598256468772888,0.0,0.29098084568977356,6.470016956329346,0.28776782751083374,3.9227635860443115,0.5736784338951111,14.379076957702637
395,1749,What about the scenery?,1,0.4148988127708435,0.0,0.49609383940696716,6.470016956329346,0.49218812584877014,3.9450700283050537,0.5389832258224487,14.962785720825195
396,2738,What color are the shower curtains?,1,0.49609383940696716,0.0,0.5774953961372375,6.470016956329346,0.581303060054779,4.872225761413574,0.5736784338951111,13.854558944702148
397,10,Can you describe for me what's going on outside the window? Just curious.,1,0.25091278553009033,0.0,0.3073580265045166,6.470016956329346,0.29098084568977356,3.9847967624664307,0.6619228720664978,18.406578063964844
398,264,What color is this?,1,0.24508501589298248,0.0,0.32766830921173096,6.470016956329346,0.32766830921173096,4.954794406890869,0.2845759987831116,11.888996124267578
399,2870,Tell me the value of this card.,1,0.13660839200019836,0.0,0.17328819632530212,6.470016956329346,0.16451644897460938,4.877040386199951,0.314050555229187,15.588912963867188
400,1971,What is this package?,1,0.3812195658683777,0.0,0.45713675022125244,6.470016956329346,0.49218812584877014,4.874741554260254,0.22815649211406708,13.885406494140625
401,127,What's in this bottle?,0,0.06097518280148506,0.0,0.07369627058506012,6.470016956329346,0.06560482829809189,3.471356153488159,0.05877656117081642,19.508596420288086
402,1798,What color is this chair?,1,0.36296921968460083,0.0,0.43782350420951843,6.470016956329346,0.43782350420951843,4.606624126434326,0.29098084568977356,12.138598442077637
403,99,What is the model number of the computer?,0,0.15002882480621338,0.0,0.19436782598495483,6.470016956329346,0.1540575623512268,3.4549901485443115,0.06954174488782883,17.162511825561523
404,1964,What is this?,1,0.25091278553009033,0.0,0.37022536993026733,6.470016956329346,0.41111084818840027,6.585083484649658,0.5370413661003113,17.548768997192383
405,1144,what does the sky look like?,1,0.1919327974319458,0.0,0.2689414322376251,6.470016956329346,0.2598256468772888,4.967560291290283,0.2422056347131729,15.525875091552734
406,2613,What do the big gray clouds look like in the sky?,1,0.37387582659721375,0.0,0.4532618820667267,6.470016956329346,0.4493926465511322,4.195338726043701,0.43014732003211975,16.035341262817383
407,2814,What is this exactly?,1,0.2146914154291153,0.0,0.30074557662010193,6.470016956329346,0.28140559792518616,5.07054328918457,0.596433162689209,17.612651824951172
408,205,What does this CD say?,1,0.3380771279335022,0.0,0.41869691014289856,6.470016956329346,0.41111084818840027,4.241383075714111,0.5428633093833923,12.467784881591797
409,2763,Cooking directions.,1,0.35220178961753845,0.0,0.4073334336280823,6.470016956329346,0.37387582659721375,3.4580538272857666,0.581303060054779,14.808749198913574
410,273,"Can you please tell me what's on the screen? And if there's anything I need to interact with, which may include selecting an item, or inputting information. Thank you very much",1,0.5888891220092773,0.0,0.6619228720664978,6.470016956329346,0.637030839920044,4.146204471588135,0.8816148638725281,15.806636810302734
411,3601,Could you tell me what this bottle says?,1,0.42250463366508484,0.0,0.5156199336051941,6.470016956329346,0.49218812584877014,3.976405143737793,0.6791787147521973,15.790245056152344
412,3513,What does this say?,1,0.39606815576553345,0.0,0.4687906503677368,6.470016956329346,0.4532618820667267,4.176303386688232,0.7662936449050903,14.541497230529785
413,276,I have two questions for you. What is the name of this game and what platform can you play it on?,1,0.6297746300697327,0.0,0.7431679368019104,6.470016956329346,0.6893056035041809,3.873703718185425,0.5926666259765625,13.576793670654297
414,954,"I'm looking for the image capture on this page. I just need to know what it is so I can type it into the edit box, thanks.",0,0.314050555229187,0.0,0.33111974596977234,6.470016956329346,0.33111974596977234,3.5065457820892334,0.30074557662010193,10.709001541137695
415,1001,Is there a visible model number here?,1,0.14608724415302277,0.0,0.16667540371418,6.470016956329346,0.15002882480621338,3.5227982997894287,0.11757213622331619,12.141705513000488
416,3577,What type of pizza is this?,1,0.3106943964958191,0.0,0.36296921968460083,6.470016956329346,0.41111084818840027,5.781746864318848,0.3415825068950653,13.923596382141113
417,3666,"Is the air conditioner set to air, fan, or dehumidifier?",1,0.23651622235774994,0.0,0.29098084568977356,6.470016956329346,0.2658804953098297,3.646536350250244,0.2751297354698181,16.664352416992188
418,1880,The flavor of this yogurt.,1,0.24798743426799774,0.0,0.30074557662010193,6.470016956329346,0.29746994376182556,4.115509510040283,0.3849121630191803,13.13051700592041
419,3546,What color is this iPhone case?,1,0.28776782751083374,0.0,0.34510529041290283,6.470016956329346,0.34510529041290283,4.233066558837891,0.24798743426799774,10.96664047241211
420,3471,What is in this box?,1,0.33111974596977234,0.0,0.41111084818840027,6.470016956329346,0.46101680397987366,5.48264741897583,0.3812195658683777,14.258506774902344
421,100,"Alright. If you could tell what the screen says, that would be helpful, thank you",1,0.29098084568977356,0.0,0.3415825068950653,6.470016956329346,0.3593641519546509,4.733559608459473,0.3593641519546509,15.15045166015625
422,2849,What is this?,0,0.1540575623512268,0.0,0.20946969091892242,6.470016956329346,0.18010665476322174,3.7744719982147217,0.15002882480621338,16.535152435302734
423,2866,What do you see in this picture?,1,0.22815649211406708,0.0,0.2628418505191803,6.470016956329346,0.24798743426799774,3.945847272872925,0.5736784338951111,16.96644401550293
424,32,Can anyone tell me what's actually on the screen of the laptop?,1,0.30404165387153625,0.0,0.38861799240112305,6.470016956329346,0.36296921968460083,4.769401550292969,0.5544704794883728,16.659778594970703
425,3588,What color is this?,1,0.2689414322376251,0.0,0.3380771279335022,6.470016956329346,0.33111974596977234,4.288451671600342,0.27202457189559937,11.317094802856445
426,144,"I need to know the cooking instructions for grilling for these burgers. If you need to turn, me to turn the package over just let me know.",0,0.31742629408836365,0.0,0.34510529041290283,6.470016956329346,0.3345894515514374,3.500441551208496,0.2751297354698181,13.954803466796875
427,256,what is in this bottle and what is it?,0,0.31742629408836365,0.0,0.3923368453979492,6.470016956329346,0.36658975481987,3.677309513092041,0.16667540371418,17.772056579589844
428,2843,What is it?,0,0.230919748544693,0.0,0.31742629408836365,6.470016956329346,0.29098084568977356,4.35891580581665,0.1710611879825592,18.436447143554688
429,3544,What color are these?,1,0.3345894515514374,0.0,0.41869691014289856,6.470016956329346,0.42250463366508484,4.987992286682129,0.28776782751083374,12.928443908691406
430,3507,For how long do i cook this in the microwave?,0,0.14414885640144348,0.0,0.16667540371418,6.470016956329346,0.1561049073934555,3.463623046875,0.18713268637657166,19.913389205932617
431,1940,Can you tell me what the conventional oven temperature is and for how many minutes and whether I need to puncture the lid? Thank you very much.,0,0.1037486270070076,0.0,0.11920291930437088,6.470016956329346,0.10669060051441193,3.4805498123168945,0.1561049073934555,13.782451629638672
432,3472,What is this?,1,0.3106943964958191,0.0,0.4035668969154358,6.470016956329346,0.44167301058769226,6.17466402053833,0.4532618820667267,16.676876068115234
433,992,"Alright trying to see as much information about this sticker as possible.  It's on a piece of furniture that I'd like to get. I need the model, serial number, where it was sold, price if possible, anything that you think might be helpful.  Thank you.  Let me know.",1,0.3106943964958191,0.0,0.3415825068950653,6.470016956329346,0.32423537969589233,3.488967180252075,0.28776782751083374,15.58008098602295
434,253,What does this paper say?,1,0.3106943964958191,0.0,0.37387582659721375,6.470016956329346,0.36296921968460083,3.8384361267089844,0.5888891220092773,12.85632038116455
435,1817,What is this?,1,0.36658975481987,0.0,0.45713675022125244,6.470016956329346,0.5117166042327881,6.536581993103027,0.4493926465511322,16.65123176574707
436,52,What letters am I supposed to enter in to claim the prize?,0,0.12252321094274521,0.0,0.13846179842948914,6.470016956329346,0.12940272688865662,3.4400553703308105,0.09807932376861572,15.151856422424316
437,232,Just curious to see whether you could read what was on the computer screen. Just testing this application.,1,0.2751297354698181,0.0,0.314050555229187,6.470016956329346,0.29746994376182556,3.4933207035064697,0.33111974596977234,14.94821834564209
438,172,What is the TV channel? ,0,0.2568320035934448,0.0,0.3415825068950653,6.470016956329346,0.29421496391296387,3.6213457584381104,0.15817435085773468,18.175275802612305
439,2686,"can you give me the cooking directions for this product, thank you",1,0.47268345952033997,0.0,0.5350984334945679,6.470016956329346,0.5234203934669495,3.5991909503936768,0.7662936449050903,16.708436965942383
440,1005,What is this,1,0.230919748544693,0.0,0.2658804953098297,6.470016956329346,0.2751297354698181,4.532299995422363,0.4843800961971283,16.774629592895508
441,3486,what is in the tin in my right hand,1,0.2018132209777832,0.0,0.2751297354698181,6.470016956329346,0.2254166156053543,3.4598262310028076,0.3208213150501251,13.838232040405273
442,2815,Hello who is this?,1,0.20946969091892242,0.0,0.2393493503332138,6.470016956329346,0.2393493503332138,3.668076753616333,0.3849121630191803,16.170433044433594
443,2756,What is this?,1,0.22000709176063538,0.0,0.29421496391296387,6.470016956329346,0.2751297354698181,4.614701747894287,0.5195213556289673,15.909757614135742
444,871,What's that? Who's that?,1,0.1710611879825592,0.0,0.18476751446723938,6.470016956329346,0.18952108919620514,3.7160000801086426,0.2751297354698181,14.562067031860352
445,258,Sorry about that. I was away from the app and it didn't take me...it kind of crashed. But can you see the dialog?,0,0.2658804953098297,0.0,0.2658804953098297,6.470016956329346,0.2782568037509918,3.572535514831543,0.28616926074028015,14.480944633483887
446,2829,What color is this?,1,0.3380771279335022,0.0,0.41111084818840027,6.470016956329346,0.39981165528297424,4.116950988769531,0.43014732003211975,12.256038665771484
447,2832,What is this?,0,0.2538610100746155,0.0,0.3415825068950653,6.470016956329346,0.3557748794555664,5.696932792663574,0.23370634019374847,17.11021614074707
448,206,What does this say?,0,0.14608724415302277,0.0,0.16451644897460938,6.470016956329346,0.15002882480621338,3.4542384147644043,0.30074557662010193,15.326277732849121
449,1079,I need to know what the image says so I can get this password reset.,1,0.22000709176063538,0.0,0.2538610100746155,6.470016956329346,0.24508501589298248,4.210589408874512,0.37022536993026733,17.784414291381836
450,2,Can you tell me what this medicine is please?,1,0.1919327974319458,0.0,0.2422056347131729,6.470016956329346,0.2393493503332138,4.452847003936768,0.2845759987831116,16.826519012451172
451,2609,What color is this dress?,1,0.2598256468772888,0.0,0.32423537969589233,6.470016956329346,0.314050555229187,4.661365509033203,0.2568320035934448,11.424114227294922
452,3501,What is this dollar bill?,0,0.0541987270116806,0.0,0.0541987270116806,6.470016956329346,0.055005282163619995,3.4494826793670654,0.11516223102807999,15.198928833007812
453,2762,What is this item?,1,0.22815649211406708,0.0,0.3106943964958191,6.470016956329346,0.32766830921173096,5.706043720245361,0.3345894515514374,13.676775932312012
454,1799,What kind of meat is it? Is this chicken or sausage oer what sort of meat? Thank you,1,0.24508501589298248,0.0,0.2751297354698181,6.470016956329346,0.29098084568977356,3.9942164421081543,0.24798743426799774,17.632061004638672
455,2878,I moved closer.  See if we can identify this product.  Thank you.,1,0.2628418505191803,0.0,0.3106943964958191,6.470016956329346,0.3073580265045166,4.241696357727051,0.7606506943702698,18.396203994750977
456,1788,what is this item?,1,0.2782568037509918,0.0,0.36658975481987,6.470016956329346,0.3593641519546509,4.823938369750977,0.3849121630191803,11.890188217163086
457,3612,What brand of gum and what flavor is this?,1,0.39606815576553345,0.0,0.46490156650543213,6.470016956329346,0.4765796661376953,4.672728538513184,0.6261242032051086,15.705893516540527
458,3642,What kind of tracing is this?,0,0.18476751446723938,0.0,0.22000709176063538,6.470016956329346,0.22270014882087708,3.741053581237793,0.2146914154291153,16.29953384399414
459,20,What is the tag number?,0,0.2538610100746155,0.0,0.3073580265045166,6.470016956329346,0.2568320035934448,3.4889466762542725,0.11838509887456894,15.89306640625
460,3518,What color is this ,1,0.18010665476322174,0.0,0.2146914154291153,6.470016956329346,0.2146914154291153,3.7867696285247803,0.2146914154291153,14.647102355957031
461,912,has this candle been burnt or is it new,1,0.1755380630493164,0.0,0.19930800795555115,6.470016956329346,0.2018132209777832,3.7722346782684326,0.14033624529838562,10.73524284362793
462,2658,what color is this?,1,0.3208213150501251,0.0,0.3849121630191803,6.470016956329346,0.3812195658683777,4.187490463256836,0.314050555229187,11.54617691040039
463,3639,What kind of pill is this?,0,0.0838903859257698,0.0,0.09138210862874985,6.470016956329346,0.09268777817487717,3.4422600269317627,0.10521053522825241,16.44202423095703
464,2665,What kind of design is this sweater?,0,0.10669060051441193,0.0,0.11757213622331619,6.470016956329346,0.11436852067708969,3.460707426071167,0.23792991042137146,17.841394424438477
465,888,ISD confirmed February 8th and 9th. Does that work for you guys?,0,0.31742629408836365,0.0,0.37022536993026733,6.470016956329346,0.36658975481987,3.875730037689209,0.36658975481987,14.79703426361084
466,3538,Hello there. Is there any writing in this picture? Its a spherical sheer blue and I'm going to turn it right. Thanks.,1,0.2845759987831116,0.0,0.29421496391296387,6.470016956329346,0.3106943964958191,3.720620632171631,0.4493926465511322,14.400653839111328
467,1836,What's the title of this CD?,1,0.3208213150501251,0.0,0.37387582659721375,6.470016956329346,0.3380771279335022,3.8247504234313965,0.42250463366508484,8.993461608886719
468,3660,What is the color of this?,1,0.2751297354698181,0.0,0.34510529041290283,6.470016956329346,0.3380771279335022,4.087224006652832,0.28776782751083374,12.609809875488281
469,1784,"I know this is healthy choice, but what dinner is it?",1,0.28776782751083374,0.0,0.3380771279335022,6.470016956329346,0.3775406777858734,5.351809978485107,0.35220178961753845,15.716794967651367
470,68,What's the website?,0,0.4130035638809204,0.0,0.4493926465511322,6.470016956329346,0.45519861578941345,3.5305213928222656,0.16238002479076385,15.795406341552734
471,1077,What do each of the three check boxes say? In other words what is the text the left of these chekboxes in order?,0,0.25091278553009033,0.0,0.3073580265045166,6.470016956329346,0.2598256468772888,3.471356153488159,0.2146914154291153,16.52849769592285
472,934,Number of counter.,0,0.24798743426799774,0.0,0.2845759987831116,6.470016956329346,0.28140559792518616,3.5972375869750977,0.16238002479076385,12.87848949432373
473,2602,It's suppose to say on the back of the card what kind of wand that is. What it's made out of and so forth. I just wanted to know what it was. Thanks.,0,0.15002882480621338,0.0,0.16238002479076385,6.470016956329346,0.16238002479076385,3.739253044128418,0.10818894952535629,15.248313903808594
474,290,they would like for us to take an 8 digit id number,0,0.10669060051441193,0.0,0.11920291930437088,6.470016956329346,0.11124120652675629,3.472639799118042,0.13846179842948914,17.485597610473633
475,3593,What is this?,1,0.17328819632530212,0.0,0.2598256468772888,6.470016956329346,0.29098084568977356,6.055057525634766,0.2628418505191803,16.93312644958496
476,3722,What scent is this?,1,0.18476751446723938,0.0,0.2598256468772888,6.470016956329346,0.27202457189559937,4.842874050140381,0.2538610100746155,12.965716361999512
477,2008,What is this?,1,0.2018132209777832,0.0,0.2845759987831116,6.470016956329346,0.29421496391296387,5.627467155456543,0.4765796661376953,16.530746459960938
478,255,What is this?,0,0.14804719388484955,0.0,0.20946969091892242,6.470016956329346,0.19436782598495483,4.168195724487305,0.14706452190876007,17.092554092407227
479,3524,What's in this can?,1,0.15002882480621338,0.0,0.1710611879825592,6.470016956329346,0.15002882480621338,3.4603211879730225,0.19436782598495483,11.246478080749512
480,960,I'm trying to figure out if you could tell me what button to push.,1,0.1755380630493164,0.0,0.1919327974319458,6.470016956329346,0.18476751446723938,3.4500975608825684,0.3106943964958191,17.340394973754883
481,2699,Sky look like in this picture.,1,0.24508501589298248,0.0,0.28140559792518616,6.470016956329346,0.3073580265045166,4.6346869468688965,0.32423537969589233,17.374296188354492
482,2705,What color is this?,1,0.2751297354698181,0.0,0.34510529041290283,6.470016956329346,0.3380771279335022,4.266204357147217,0.314050555229187,11.572665214538574
483,1923,"I'm afraid the best I can do is send another photo, because this one was actually a photo from my photos. It's not one I just took.",0,0.20946969091892242,0.0,0.20689405500888824,6.470016956329346,0.2120688110589981,3.4751880168914795,0.19930800795555115,13.590245246887207
484,3697,What is this?,1,0.2598256468772888,0.0,0.37022536993026733,6.470016956329346,0.38861799240112305,6.127594470977783,0.6334102749824524,16.49735450744629
485,1899,Can you tell what this says?,1,0.18713268637657166,0.0,0.22270014882087708,6.470016956329346,0.20689405500888824,3.6685774326324463,0.33111974596977234,13.334589958190918
486,2696,What flavor biscuits are these?,0,0.037326883524656296,0.0,0.042087726294994354,6.470016956329346,0.03963884338736534,3.46661376953125,0.09334687888622284,17.22958755493164
487,233,Is it possible then that we have a blank screen? If so this may mean that something is happening.,1,0.2120688110589981,0.0,0.2538610100746155,6.470016956329346,0.2658804953098297,4.37498140335083,0.2146914154291153,13.737895965576172
488,1895,Does that sign say?,1,0.5117166042327881,0.0,0.6113819479942322,6.470016956329346,0.622459352016449,5.181206226348877,0.8933094143867493,16.904312133789062
489,163,What does this say?,1,0.230919748544693,0.0,0.29098084568977356,6.470016956329346,0.2658804953098297,3.912412166595459,0.5156199336051941,16.30797004699707
490,3636,Second attempt. Trying to find the model number and serial number for a clothes dryer. Thank you.,0,0.14414885640144348,0.0,0.15203224122524261,6.470016956329346,0.15002882480621338,3.461184024810791,0.10669060051441193,14.748930931091309
491,70,Can you tell me what this bottle says?,1,0.4339814782142639,0.0,0.5195213556289673,6.470016956329346,0.49609383940696716,3.9612936973571777,0.7025300860404968,15.862872123718262
492,1086,"What does it show on the screen?  If you can't tell me what it shows on the screen, then please tell me what I can do to improve this image.",1,0.2766905426979065,0.0,0.2991051971912384,6.470016956329346,0.2925953269004822,3.5362367630004883,0.4073334336280823,11.398805618286133
493,1080,What does this say on my screen?,1,0.314050555229187,0.0,0.3775406777858734,6.470016956329346,0.36296921968460083,3.851335048675537,0.5544704794883728,13.811593055725098
494,1018,What is on the screen of this Sirius radio?,1,0.1755380630493164,0.0,0.2254166156053543,6.470016956329346,0.20434190332889557,3.9162068367004395,0.21733751893043518,13.008769989013672
495,1949,"This is a package of something, What is it?",1,0.22000709176063538,0.0,0.2782568037509918,6.470016956329346,0.2782568037509918,4.137545585632324,0.3106943964958191,12.9266357421875
496,3729,Is the color?,1,0.3073580265045166,0.0,0.3812195658683777,6.470016956329346,0.3415825068950653,3.750873327255249,0.3923368453979492,12.108017921447754
497,876,What is this?,1,0.2018132209777832,0.0,0.2751297354698181,6.470016956329346,0.28140559792518616,5.109877109527588,0.4263215959072113,15.5409574508667
498,1094,What make is this laptop?,0,0.16885696351528168,0.0,0.2254166156053543,6.470016956329346,0.1919327974319458,3.4705588817596436,0.08945459872484207,16.620920181274414
499,225,What is the time shown on the screen?,0,0.07807815819978714,0.0,0.09268777817487717,6.470016956329346,0.07807815819978714,3.4349541664123535,0.14128142595291138,17.8903751373291
500,1853,What is this?,0,0.230919748544693,0.0,0.3345894515514374,6.470016956329346,0.34510529041290283,5.872314453125,0.23370634019374847,17.731840133666992
501,1835,Is this keyboard a bluetooth item?,0,0.14033624529838562,0.0,0.1561049073934555,6.470016956329346,0.14804719388484955,3.4262843132019043,0.3415825068950653,11.526216506958008
502,2606,What is this shirt?,1,0.314050555229187,0.0,0.4073334336280823,6.470016956329346,0.39981165528297424,4.434900760650635,0.3486451506614685,13.803945541381836
503,2661,Expiration date.,0,0.36296921968460083,0.0,0.41869691014289856,6.470016956329346,0.39981165528297424,3.710554838180542,0.4493926465511322,17.786998748779297
504,1141,Describe all the picture in this link.,0,0.27202457189559937,0.0,0.30404165387153625,6.470016956329346,0.29421496391296387,3.6468605995178223,0.3073580265045166,11.21198558807373
505,1834,What does this say?,1,0.2751297354698181,0.0,0.3106943964958191,6.470016956329346,0.30074557662010193,3.482187271118164,0.8244618773460388,16.927244186401367
506,2671,What kind of flour is this? All purpose or self rising?,0,0.14033624529838562,0.0,0.15203224122524261,6.470016956329346,0.15817435085773468,3.6786317825317383,0.1200256273150444,19.234283447265625
507,3708,What is it?,0,0.2689414322376251,0.0,0.35220178961753845,6.470016956329346,0.32423537969589233,3.8493919372558594,0.15002882480621338,18.494308471679688
508,1166,What is this?,1,0.18010665476322174,0.0,0.25091278553009033,6.470016956329346,0.2422056347131729,4.853830337524414,0.49218812584877014,16.316415786743164
509,917,What is on my screen?,1,0.3208213150501251,0.0,0.42250463366508484,6.470016956329346,0.37387582659721375,4.0898003578186035,0.39606815576553345,15.14371395111084
510,3497,Which wine is this?,1,0.19930800795555115,0.0,0.2393493503332138,6.470016956329346,0.230919748544693,4.242557525634766,0.34510529041290283,13.89775276184082
511,3754,Where are the whiteboard markers?,1,0.21733751893043518,0.0,0.2658804953098297,6.470016956329346,0.25091278553009033,3.914365291595459,0.2568320035934448,12.18284797668457
512,3719,what are the cooking instructions for these?,0,0.19930800795555115,0.0,0.2568320035934448,6.470016956329346,0.20946969091892242,3.471405506134033,0.15713685750961304,16.471832275390625
513,2674,What is in that bottle?,1,0.14033624529838562,0.0,0.22270014882087708,6.470016956329346,0.19682620465755463,4.2256574630737305,0.24798743426799774,14.559608459472656
514,2638,What kind of meat is this? Thank you.,1,0.2751297354698181,0.0,0.32423537969589233,6.470016956329346,0.3415825068950653,4.376523017883301,0.2689414322376251,13.82628345489502
515,41,Please tell me what is in this food packaging. I know it's a Tesco's Indian meal of some kind. ,0,0.39981165528297424,0.0,0.46490156650543213,6.470016956329346,0.4532618820667267,3.673372268676758,0.1919327974319458,14.612992286682129
516,3742,Is this vanilla coffee?,1,0.09138210862874985,0.0,0.09807932376861572,6.470016956329346,0.10230470448732376,4.150368690490723,0.05184547230601311,11.187098503112793
517,976,What are key resources are managers for assisting with loss prevention? ,0,0.3557748794555664,0.0,0.4532618820667267,6.470016956329346,0.3812195658683777,3.4500551223754883,0.1710611879825592,14.879780769348145
518,1989,What is this?,0,0.22270014882087708,0.0,0.30404165387153625,6.470016956329346,0.28140559792518616,4.444418430328369,0.20689405500888824,17.408945083618164
519,118,Please tell me the name of this book.,0,0.3106943964958191,0.0,0.37022536993026733,6.470016956329346,0.36296921968460083,4.2394843101501465,0.32766830921173096,11.619081497192383
520,1935,What is this?,1,0.30074557662010193,0.0,0.41111084818840027,6.470016956329346,0.4532618820667267,6.509945392608643,0.531209409236908,16.726625442504883
521,1148,Are my posters lined up?,1,0.1127953976392746,0.0,0.10970577597618103,6.470016956329346,0.1208532303571701,4.207698345184326,0.06008664518594742,13.275240898132324
522,2012,Are these CDs or DVDs? ,1,0.18476751446723938,0.0,0.21733751893043518,6.470016956329346,0.20689405500888824,4.550832271575928,0.15817435085773468,12.259049415588379
523,1147,"I have one more question about the same image which is. Do you see something that says removable drive or USB drive or something like that. If you do, what position",1,0.16451644897460938,0.0,0.2018132209777832,6.470016956329346,0.18242551386356354,3.96630859375,0.2120688110589981,14.138513565063477
524,1033,Can you please describe in detail what is happening on the screen or what is on the screen? Thank you.,0,0.3557748794555664,0.0,0.4455295503139496,6.470016956329346,0.43014732003211975,4.60347318649292,0.24798743426799774,12.581775665283203
525,1140,What is this?,1,0.22000709176063538,0.0,0.3073580265045166,6.470016956329346,0.3073580265045166,5.495495319366455,0.41869691014289856,16.848527908325195
526,2767,Is this stripes or flowers?,1,0.16451644897460938,0.0,0.2018132209777832,6.470016956329346,0.1919327974319458,4.6726975440979,0.16451644897460938,11.149931907653809
527,36,What does this note say?,0,0.2146914154291153,0.0,0.28140559792518616,6.470016956329346,0.23370634019374847,3.4696033000946045,0.11516223102807999,16.380603790283203
528,3545,What is this?,1,0.34510529041290283,0.0,0.4339814782142639,6.470016956329346,0.46490156650543213,5.982064247131348,0.4035668969154358,15.875570297241211
529,259,"OK, lets try this again and see if this works. Do you see any kind of an ID number here that would tell me what is what so that I can get disconnected?",1,0.2018132209777832,0.0,0.23370634019374847,6.470016956329346,0.22000709176063538,3.4925968647003174,0.20946969091892242,15.935646057128906
530,2759,What is this?,1,0.3593641519546509,0.0,0.4532618820667267,6.470016956329346,0.5078118443489075,6.469216346740723,0.4455295503139496,16.30939292907715
531,130,"Ok I have taken a picture of a sticker close up now hopefully you can see it. Again, I need the model number. Thank You",0,0.2393493503332138,0.0,0.2751297354698181,6.470016956329346,0.25091278553009033,3.4746921062469482,0.18010665476322174,13.273088455200195
532,3689,What is this title?,1,0.2628418505191803,0.0,0.29421496391296387,6.470016956329346,0.2845759987831116,4.026179790496826,0.3775406777858734,11.04041576385498
533,2811,Can you identify the specific brand?,0,0.09401018917560577,0.0,0.10970577597618103,6.470016956329346,0.09534946084022522,3.4711904525756836,0.09467770159244537,12.77580451965332
534,1029,What exactly does it show on the screen?,0,0.5660185217857361,0.0,0.6584175229072571,6.470016956329346,0.6513549089431763,4.802624702453613,0.21733751893043518,18.225204467773438
535,3760,What is this? ,1,0.4073334336280823,0.0,0.5039061903953552,6.470016956329346,0.5660185217857361,6.759431838989258,0.562176525592804,17.055334091186523
536,2619,What is this?,1,0.23651622235774994,0.0,0.32766830921173096,6.470016956329346,0.36296921968460083,6.5404582023620605,0.562176525592804,16.7362060546875
537,946,what company is this my hotspot from?,1,0.32423537969589233,0.0,0.38861799240112305,6.470016956329346,0.3812195658683777,4.055357456207275,0.41111084818840027,15.458398818969727
538,3641,What are the . . .  What are the letters and words?,1,0.2538610100746155,0.0,0.30074557662010193,6.470016956329346,0.28776782751083374,3.6943719387054443,0.4035668969154358,10.6129150390625
539,2713,What is this?,1,0.14414885640144348,0.0,0.22270014882087708,6.470016956329346,0.2422056347131729,6.3434906005859375,0.2704802453517914,17.60569953918457
540,1787,What is this?,1,0.2422056347131729,0.0,0.33111974596977234,6.470016956329346,0.3345894515514374,5.46791934967041,0.5583269596099854,16.48447036743164
541,1100,"I had to do a whole new character thing, I forgot to fill something out so can you tell me what this security thing is?",0,0.20434190332889557,0.0,0.23370634019374847,6.470016956329346,0.23651622235774994,3.5556588172912598,0.1710611879825592,11.793481826782227
542,1916,What kind of meds are these?,1,0.2146914154291153,0.0,0.2782568037509918,6.470016956329346,0.28776782751083374,4.4033074378967285,0.30074557662010193,14.349748611450195
543,2640,What brand and flavor is this?,0,0.14033624529838562,0.0,0.1755380630493164,6.470016956329346,0.15002882480621338,3.4679038524627686,0.13117322325706482,16.984704971313477
544,1002,Is there a shortcut key combination I can get to start the install?,0,0.2538610100746155,0.0,0.30074557662010193,6.470016956329346,0.27202457189559937,3.435727834701538,0.3106943964958191,16.130779266357422
545,2734,"I think this is peach, but does it say if it is sweet or made with Splenda?",0,0.11596070975065231,0.0,0.12252321094274521,6.470016956329346,0.11920291930437088,3.5942811965942383,0.12940272688865662,14.434783935546875
